Date,Ticker,Open,High,Low,Close,Volume,avg_sentiment,SMA_10,RSI,Volatility_10,Sarima_Pred_1,Sarima_Pred_3,Sarima_Pred_7,SarimaH_Pred_1,SarimaH_Pred_3,SarimaH_Pred_7,LSTM_Pred_1,LSTM_Pred_3,LSTM_Pred_7,LSTMH_Pred_1,LSTMH_Pred_3,LSTMH_Pred_7
2020-07-27,BA,173.19,174.14,169.0,170.21,30243800,0.0,178.096,47.4890945195304,0.02732077691412485,,,,,,,,,,,,
2020-07-28,BA,168.5,173.74,168.23,170.84,25349100,0.0,177.552,45.43328326284579,0.02762090340343762,,,,,,,,,,,,
2020-07-29,BA,172.9,173.01,162.25,166.01,51709600,0.166667,176.64,45.87876760892283,0.026072214738563023,,,,,,,,,,,,
2020-07-30,BA,162.88,164.55,160.64,161.95,29140000,0.0,174.447,42.99542235104126,0.020315913083676033,,,,,,,,,,,,
2020-07-31,BA,161.55,163.4,156.26,158.0,30263100,-0.333333,172.772,40.69218827690319,0.016447172275549583,,,,,,,,,,,,
2020-08-03,BA,156.51,163.58,153.41,162.27,38520500,0.0,171.006,38.540086397470596,0.0169702228145591,,,,,,,,,,,,
2020-08-04,BA,164.63,167.4,163.01,165.07,30853500,0.333333,169.791,42.08754826294507,0.020725410986118117,,,,,,,,,,,,
2020-08-05,BA,167.6,174.98,166.4,174.28,46189200,0.5,168.435,44.34452490380712,0.019663620082333456,,,,,,,,,,,,
2020-08-06,BA,172.8,175.57,170.6,172.2,32921600,0.5,167.884,51.065538156341,0.028019687290863845,,,,,,,,,,,,
2020-08-07,BA,171.5,171.86,168.7,170.02,19318000,0.0,167.459,49.61572146187145,0.02767971546258764,,,,,,,,,,,,
2020-08-10,BA,171.36,179.79,171.33,179.41,35857700,0.0,167.08499999999998,48.08276096840238,0.02755503627629281,,,,,,,,,,,,
2020-08-11,BA,184.51,189.97,179.53,180.13,61036600,-1.0,168.005,54.56172814082485,0.03192323251044156,,,,,,,,,,,,
2020-08-12,BA,184.01,184.15,173.19,175.44,40674400,0.0,168.934,55.02285056859032,0.03192118370132054,,,,,,,,,,,,
2020-08-13,BA,173.62,179.47,172.43,174.73,22958800,0.0,169.877,51.38351721069161,0.03166317198116613,,,,,,,,,,,,
2020-08-14,BA,173.09,179.47,172.35,178.08,32414100,0.0,171.155,50.83811496683685,0.030102348369921393,,,,,,,,,,,,
2020-08-17,BA,178.24,178.29,171.41,172.01,23352100,0.0,173.16299999999998,53.34175109084671,0.027966492124961804,,,,,,,,,,,,
2020-08-18,BA,172.01,173.24,169.01,170.23,21488500,0.0,174.137,48.542515519383365,0.03093072449044906,,,,,,,,,,,,
2020-08-19,BA,170.44,174.1,169.09,169.27,25601500,0.0,174.653,47.20802597766651,0.03107282510612501,,,,,,,,,,,,
2020-08-20,BA,168.54,170.84,165.86,169.58,23213400,1.0,174.152,46.46981868949022,0.025082689235304847,,,,,,,,,,,,
2020-08-21,BA,168.35,170.08,167.27,167.5,16945900,1.0,173.89000000000001,46.757871146694455,0.02489254233920509,,,,,,,,,,,,
2020-08-24,BA,168.78,178.27,167.93,178.27,39317100,-0.333333,173.638,45.01643006462107,0.024872787955181212,,,,,,,,,,,,
2020-08-25,BA,180.46,180.63,172.44,174.73,31318500,0.25,173.524,54.43169458473275,0.027214866701842456,,,,,,,,,,,,
2020-08-26,BA,173.8,174.43,171.35,171.9,16189800,-0.5,172.984,51.33590391185258,0.027833315094294563,,,,,,,,,,,,
2020-08-27,BA,174.71,181.31,173.56,174.2,29548100,0.0,172.63,48.9512261388876,0.027080258498168013,,,,,,,,,,,,
2020-08-28,BA,175.11,177.28,172.57,175.8,20383900,0.25,172.577,50.93584642082746,0.02747133477723778,,,,,,,,,,,,
2020-08-31,BA,174.65,175.27,171.7,171.82,16264300,0.0,172.349,52.317522666565324,0.026873054712913496,,,,,,,,,,,,
2020-09-01,BA,170.71,175.49,169.25,172.1,18977300,0.0,172.32999999999998,48.665061795700296,0.025515243009920818,,,,,,,,,,,,
2020-09-02,BA,172.74,175.0,171.45,174.78,16552100,0.0,172.517,48.933788128958284,0.02524608619794538,,,,,,,,,,,,
2020-09-03,BA,175.0,180.85,168.12,168.77,27799400,0.0,173.068,51.53550970379568,0.02548148437012972,,,,,,,,,,,,
2020-09-04,BA,171.31,172.83,164.0,171.05,18867300,0.0,172.987,45.91489664594388,0.02817544951734969,,,,,,,,,,,,
2020-09-08,BA,165.8,166.9,160.5,161.08,22622700,0.0,173.34199999999998,48.210730703754415,0.028120627821837853,,,,,,,,,,,,
2020-09-09,BA,161.61,163.06,157.0,160.78,21951400,0.0,171.623,40.2132140903919,0.02467081444406366,,,,,,,,,,,,
2020-09-10,BA,160.96,163.78,157.57,157.69,14532600,0.0,170.228,39.99929326049666,0.024512209220142665,,,,,,,,,,,,
2020-09-11,BA,158.0,161.36,156.32,160.23,14722400,0.0,168.80700000000002,37.78129318898278,0.02464265723719841,,,,,,,,,,,,
2020-09-14,BA,161.75,165.94,158.9,165.35,17228400,0.0,167.41,40.678374861065606,0.02492294099400227,,,,,,,,,,,,
2020-09-15,BA,166.65,168.84,163.33,163.49,14881700,-0.333333,166.365,46.09884887019889,0.02757075154564507,,,,,,,,,,,,
2020-09-16,BA,161.95,170.57,160.31,167.46,21851400,0.0,165.532,44.5156229619265,0.02702592280818008,,,,,,,,,,,,
2020-09-17,BA,164.63,168.46,161.05,167.53,19717800,0.0,165.068,48.556055451884184,0.02851654548846274,,,,,,,,,,,,
2020-09-18,BA,165.66,169.72,161.02,161.14,22057100,0.0,164.34300000000002,48.62673033589953,0.02785277422009693,,,,,,,,,,,,
2020-09-21,BA,157.83,158.83,154.2,156.35,23125300,0.0,163.57999999999998,42.86679160059393,0.028331227860581107,,,,,,,,,,,,
2020-09-22,BA,156.81,160.07,154.95,156.8,17768900,0.0,162.11,39.14292629216628,0.02861762542049807,,,,,,,,,,,,
2020-09-23,BA,157.33,160.42,150.89,151.18,18247500,-0.2,161.682,39.67045157973696,0.022745335184649145,,,,,,,,,,,,
2020-09-24,BA,150.29,150.31,145.02,146.05,27098100,-0.25,160.722,35.54732925784826,0.025066512486446826,,,,,,,,,,,,
2020-09-25,BA,146.85,156.31,146.42,156.03,29123000,-0.25,159.55800000000002,32.26738050299724,0.026337855707526465,,,,,,,,,,,,
2020-09-28,BA,160.33,168.0,159.2,166.08,38868200,0.0,159.138,43.192836784799525,0.03519062745948474,,,,,,,,,,,,
2020-09-29,BA,164.77,165.5,162.01,163.6,19874700,0.166667,159.21099999999998,51.61380332760085,0.03986677923866893,,,,,,,,,,,,
2020-09-30,BA,164.5,170.98,164.11,165.26,38436700,0.0,159.222,49.66720044125601,0.04001076189096649,,,,,,,,,,,,
2020-10-01,BA,170.15,172.76,165.57,167.86,30677100,0.0,159.002,50.992736610926876,0.03933187619150024,,,,,,,,,,,,
2020-10-02,BA,161.86,169.78,161.8,168.08,31773800,0.0,159.035,53.066924038975536,0.03967427090223325,,,,,,,,,,,,
2020-10-05,BA,169.49,172.08,167.51,171.2,19082100,0.5,159.729,53.24632133370966,0.03724874549844702,,,,,,,,,,,,
2020-10-06,BA,173.04,175.56,159.33,159.54,47132500,0.0,161.214,55.8127487948669,0.035351841318870474,,,,,,,,,,,,
2020-10-07,BA,163.71,166.34,162.38,164.61,26019100,0.0,161.488,45.755794307131765,0.043136236532089554,,,,,,,,,,,,
2020-10-08,BA,166.22,168.09,163.54,168.0,20598600,0.333333,162.831,49.956777757510295,0.041723029767430246,,,,,,,,,,,,
2020-10-09,BA,169.93,170.0,166.82,167.33,17406000,0.0,165.026,52.58733034661748,0.038908934937630084,,,,,,,,,,,,
2020-10-12,BA,167.75,169.2,165.95,167.35,12176600,0.0,166.156,52.008416837067244,0.03429752210325188,,,,,,,,,,,,
2020-10-13,BA,165.36,165.53,162.09,162.14,15182600,0.0,166.28300000000002,52.02530814077842,0.02788014951923592,,,,,,,,,,,,
2020-10-14,BA,162.7,165.17,162.49,163.24,10505500,0.0,166.137,47.371717516540286,0.029348606646365356,,,,,,,,,,,,
2020-10-15,BA,161.01,164.54,158.73,164.24,13226800,0.5,165.935,48.415502169338666,0.029232127827594344,,,,,,,,,,,,
2020-10-16,BA,171.22,173.42,167.27,167.35,31780600,0.5,165.573,49.393125956449296,0.028781551147389298,,,,,,,,,,,,
2020-10-19,BA,169.09,170.84,166.11,167.11,16519600,0.0,165.5,52.39913973534483,0.02952298363700737,,,,,,,,,,,,
2020-10-20,BA,168.29,169.29,166.18,167.24,12319900,0.0,165.091,52.14305012297799,0.028791688228335482,,,,,,,,,,,,
2020-10-21,BA,166.44,167.63,163.82,163.86,11450600,0.0,165.861,52.278406299643656,0.017088361118324964,,,,,,,,,,,,
2020-10-22,BA,164.7,169.63,164.1,169.07,14238200,0.0,165.786,48.46023710913836,0.015851133341068274,,,,,,,,,,,,
2020-10-23,BA,169.99,170.26,166.05,167.36,10024200,-1.0,165.893,54.00778889110057,0.017774166567198695,,,,,,,,,,,,
2020-10-26,BA,164.95,165.5,159.05,160.83,16151100,0.0,165.89600000000002,52.0380809697538,0.018059936682352423,,,,,,,,,,,,
2020-10-27,BA,159.16,160.25,155.0,155.24,15491900,0.0,165.244,45.28123536770806,0.021902669824448665,,,,,,,,,,,,
2020-10-28,BA,153.0,153.95,148.0,148.14,20279800,0.0,164.55400000000003,40.46245827464801,0.022429863376377382,,,,,,,,,,,,
2020-10-29,BA,148.03,150.1,146.6,148.29,14554300,0.0,163.044,35.34394990725043,0.025529749125406537,,,,,,,,,,,,
2020-10-30,BA,147.2,149.17,141.58,144.39,15374700,0.0,161.449,35.528559667999275,0.0252345406731098,,,,,,,,,,,,
2020-11-02,BA,145.75,149.59,143.38,148.6,13854600,0.0,159.153,32.91085176788182,0.023490311131729624,,,,,,,,,,,,
2020-11-03,BA,151.83,154.82,150.64,153.65,12249800,0.0,157.302,38.179026086829175,0.027083364406858573,143.35924194818196,,,150.69864381071397,,,,,,,,
2020-11-04,BA,153.17,155.4,151.17,151.63,11344700,0.0,155.943,43.846116733379574,0.030548081638359384,147.94697625532618,,,154.2757776979449,,,,,,,,
2020-11-05,BA,152.48,157.63,152.1,157.09,12328300,0.0,154.71999999999997,42.18865609760608,0.030315625239999748,154.13876299461865,142.65114900309283,,148.27379539837779,148.69071551785575,,,,,,,
2020-11-06,BA,156.33,158.47,154.52,157.74,8995600,0.0,153.522,47.89308231849055,0.030942335228387192,151.2387470195518,147.88872329406948,,151.25196580780434,149.0118529958881,,,,,,,
2020-11-09,BA,179.0,184.46,172.16,179.36,49014400,0.0,152.56,48.540741259736535,0.0311051677783299,154.60782525931168,151.07469045377772,,149.11810208473725,145.19285166644357,,,,,,,
2020-11-10,BA,182.8,193.95,180.38,188.69,46404300,0.0,154.41299999999998,64.33750850619342,0.052488662211822905,157.08271069126332,147.6187326095522,,154.78145332348728,148.99699278971957,,,,,,,
2020-11-11,BA,189.89,190.0,180.41,182.15,29907800,0.0,157.75799999999998,68.77016038068273,0.051026240083629784,180.01064460137533,153.02105538904692,137.73926028201313,170.19460999099593,153.72419891477216,155.65457556143238,,,,,,
2020-11-12,BA,178.95,184.59,176.25,176.72,20288400,-0.125,161.15900000000002,62.898615838203675,0.049519036416061805,189.48218622213557,156.47968403364592,143.5715715795958,163.91684166406628,151.5189738357495,148.6897373739915,,,,,,
2020-11-13,BA,179.0,187.27,178.71,187.11,19724500,0.0,164.002,58.458585572113456,0.051869054551647205,181.55286856561347,180.0645902327091,149.47712142953304,169.02222097557728,156.77245173719567,149.0098698255215,,,,,,
2020-11-16,BA,194.56,202.94,191.35,202.4,40562800,0.0,168.274,63.71036400688587,0.05060450432805618,173.9468750831769,186.95408119070783,144.22788682487055,162.58402392918418,157.39943891930236,145.3651098116357,,,,,,
2020-11-17,BA,200.25,211.2,196.05,210.05,38299300,0.2,173.65400000000002,69.7418306047453,0.05346141602213257,187.46200959947535,178.60591652411904,149.4529675326499,194.69500425455965,178.13316669487875,149.01105633868005,,,,,,
2020-11-18,BA,223.02,223.02,203.0,203.3,65990700,0.0769231,179.294,72.21716589694407,0.053485889446321065,203.01277116169288,172.96483785529827,152.0824903222566,192.6100681731242,187.2855236834909,153.7286303373492,,,,,,
2020-11-19,BA,200.45,209.44,199.9,205.67,34236100,0.125,184.461,67.0329256466906,0.05560111493152461,210.14489702465886,186.5134757188376,176.13365912785216,192.59169972049233,180.7328234388137,151.2462601989557,,,,,,
2020-11-20,BA,204.59,206.58,199.17,199.62,18230900,0.0,189.31900000000002,67.89980788915281,0.05589435511504833,202.76578919888138,202.54490009808424,185.87094684753268,183.22360717919685,175.92037679977625,156.66008085896894,,,,,,
2020-11-23,BA,203.24,214.21,201.87,211.53,28372400,0.0,193.507,63.3440975360364,0.058477296509524115,203.45123462412357,207.69203745328497,174.99714089888036,201.07796197251653,185.88908119457957,157.0669906687996,,,,,,
2020-11-24,BA,219.43,222.95,215.76,218.49,31132000,-0.25,196.724,67.88841727455463,0.04578690601710512,199.77172753197286,200.77497159383495,169.66875289895904,200.8456777355769,201.7528907563892,178.14223149194427,206.13558538913728,,,206.93195660352708,,
2020-11-25,BA,217.71,221.0,213.09,217.61,19254100,0.5,199.704,70.20144515878282,0.04457148836694413,212.14625952459912,203.63544586435506,183.53179416182064,216.66958806823473,209.51266979268712,187.39287367457274,207.00405989408495,,,208.65370855093002,,
2020-11-27,BA,218.25,219.93,216.04,216.5,9970200,0.0,203.25,69.52304707773047,0.04168903456137685,219.2872491981869,199.87458036535372,200.5826827296823,204.65026327297736,203.3816215160436,181.43558040123605,209.8043293106556,204.53641054034233,,211.62118327140809,195.65226047039033,
2020-11-30,BA,215.7,217.78,208.52,210.71,16501900,0.0,207.228,68.62678353158066,0.03914819215882471,215.7712015193807,210.68044016191803,206.56976948620678,213.05680658695712,204.3964770254976,175.43437551701118,213.99783833265306,203.99757687211036,,217.5210891890526,198.5033648133278,
2020-12-01,BA,214.31,218.09,213.0,213.01,15754200,1.0,209.58800000000002,64.01461785002533,0.039362044790230616,215.2598915988964,216.20413537645922,197.6757350031794,201.81555065592065,199.49208583274893,186.13721595408148,219.3527113842964,205.17775667071342,,216.15324823856355,201.5101863837242,
2020-12-02,BA,213.01,224.99,210.3,223.85,25912300,0.166667,210.64899999999997,65.0153128857724,0.03104338587058553,210.83449184807543,214.77117421142967,200.98507866568804,217.26131444536043,211.33706209535896,201.82465500889745,219.22097843170167,208.1477667427063,,219.13642408251764,206.72496809840203,
2020-12-03,BA,228.3,242.0,226.53,237.2,45945100,-0.142857,212.029,69.32307854829011,0.03278193769088459,211.21719707911353,213.69867430322424,194.26193263686108,213.93506800262858,216.86088437749515,208.10653739760633,218.2958309209347,213.59692929148673,200.56666697859765,219.34527084231377,202.9344671177864,200.3871535587311
2020-12-04,BA,236.36,238.18,230.25,232.71,29378400,0.0,215.419,73.61070609855528,0.0334904035941789,225.97329638299814,210.28809223628966,209.18115062433566,223.2982280139864,216.70484320073658,202.8407898452439,222.6707718038559,213.0618723189831,201.58178561329842,215.0077357983589,205.02780981302263,200.3837229347229
2020-12-07,BA,238.5,244.08,237.11,238.17,33246700,0.0,218.123,70.0810361959947,0.03528364365823435,238.5314358026032,213.02597758547435,216.79902232060687,226.5056947393502,217.2607975516828,205.31631929182888,222.8868710231781,211.65561740756036,203.54321479678154,220.9699195790291,205.47862089157104,202.80595413684844
2020-12-08,BA,238.7,241.7,234.46,236.57,19682000,0.0,221.978,71.84029881617352,0.03203703658911092,229.42826629866607,223.47299108093992,211.85372555504156,214.65181037769096,210.50038839172547,199.53593543533268,227.0656118106842,215.29055914998054,208.1678689956665,229.89939752101898,197.24008266210555,207.9684263586998
2020-12-09,BA,238.64,240.84,228.28,232.06,19043600,-1.0,224.48200000000003,70.53803772740577,0.029263741326255945,239.57036011914292,236.11111578902685,213.69152442132452,228.65026569525074,212.98226613476362,211.34693442261434,231.75018908023833,213.52111701488496,207.15569949388504,234.21137592077255,202.2259830737114,205.84175545215606
2020-12-10,BA,228.1,237.01,228.02,234.43,16185000,0.0,225.839,66.8768218039412,0.02967737053719529,236.72333492225331,230.31517769947183,208.02736119721473,230.46473046801808,225.25443502208253,218.32102065209273,236.3493317747116,216.33409328222274,208.01716980814933,238.68626382112504,209.33455199718475,207.05761073112487
2020-12-11,BA,232.82,236.22,228.33,230.33,17311800,0.0,227.52100000000002,67.81732260091846,0.029460559623835772,233.89322348896218,242.17005571981062,212.20475795123068,239.65890769813538,238.55846623578233,218.49817543406346,238.42242175102234,221.09612290740014,208.1017392039299,240.3077452492714,212.62837234973907,206.39569590330123
2020-12-14,BA,235.0,237.63,228.37,228.62,19231200,0.0,228.904,64.42660850946285,0.03031406330302335,232.17282909821535,236.59873655728254,224.0875781099209,228.79785584802755,232.27620864967457,217.00130453262636,235.05460223674774,226.3686233663559,204.2392853987217,245.43980829954148,215.63241029977797,200.39648244857787
2020-12-15,BA,230.0,232.5,224.36,229.5,18993700,0.0,230.695,63.018633362375304,0.028513855589714258,227.9000465405431,229.32551073714166,233.86358227931515,238.76722331221714,237.76876972729895,210.52187092274505,237.53455218315125,230.4903375530243,207.16581080675127,240.28445311784745,216.8869202852249,204.38482360363008
2020-12-16,BA,229.33,232.37,225.3,225.87,17858400,0.0,232.344,63.45894542240112,0.0285362547117405,229.0950519834211,230.31611571936355,228.16897022069267,229.4109491263906,236.20576304279263,212.98275036642707,237.58474762916566,228.90016809225082,214.40582679748536,237.28709585666655,226.41239391565324,213.08512683391572
2020-12-17,BA,227.24,228.49,220.53,221.24,17465600,0.0,232.546,60.2865644514241,0.024923525265684036,229.59262371417876,228.39921464793755,238.9493264348511,231.99116338453456,231.95455363325803,225.16086999520056,237.2646162414551,234.08635375022888,220.34410153627397,235.861776907444,221.97011198997498,217.19787324905397
2020-12-18,BA,222.05,223.46,218.61,219.75,19092800,0.0,230.95,56.43133360055721,0.014906346740814536,225.71913084379509,229.27192786492185,235.33687979626495,229.07288753588787,233.14407593930616,237.13913754129035,235.06999490499496,235.5602280664444,226.46532784223555,233.80316175699235,219.13014965176583,221.22626844406128
2020-12-21,BA,212.34,219.43,211.1,219.31,18726500,0.0,229.654,55.21389590102996,0.01429383133082868,220.54883277357428,229.34481834765006,229.6577002507178,225.21053418761184,230.3649100394976,232.27765338260087,231.91943319797517,235.5956026148796,231.03612274885177,231.6156273674965,216.9679763007164,222.8266846370697
2020-12-22,BA,223.28,223.89,217.7,218.78,13280000,0.5,227.76799999999997,54.83956980654823,0.010226085018637898,217.32163891311313,222.9951411320711,227.85237243205054,225.1567115751739,228.78599348004346,237.74326947161902,227.6727570271492,233.5422387266159,238.83626334190367,227.8528798341751,214.19210494041442,229.06915641784667
2020-12-23,BA,219.55,224.4,219.32,219.69,10869000,0.0,225.98899999999998,54.36390744047124,0.010383134336791852,,218.59327148118226,226.23331878333673,,229.62101066806466,236.21015425330464,,230.74545259714125,240.78011810064316,,211.35017902135849,226.50973034858703
2020-12-24,BA,219.62,219.88,216.05,217.15,6398500,0.0,224.752,55.080656121965696,0.010163339822883167,,216.6881583391077,226.091937582678,,225.27933088171946,231.25217440736702,,225.56635388612747,240.0925939655304,,208.03235934734346,222.62775358438492
2020-12-28,BA,218.19,219.2,215.16,216.09,9090600,0.0,223.02399999999997,52.6096196253018,0.008664945523952536,,,227.65839629033775,,,233.1443253828167,,,239.3250971698761,,,219.84923402309417
2020-12-29,BA,218.3,221.68,215.4,216.25,14593800,0.0,221.6,51.575060833218274,0.007953109664790417,,,223.13840157082095,,,230.36492483366308,,,237.32930155992509,,,217.0802991437912
2020-12-30,BA,216.36,218.55,214.37,216.67,10812600,0.0,220.363,51.72857817644379,0.008242444564695613,,,215.80235268615675,,,228.78485405627296,,,235.0430314040184,,,214.4133500957489
2020-12-31,BA,216.24,216.9,212.7,214.06,10487600,0.0,219.08,52.15517329255502,0.008020765808546153,,,215.31229575343534,,,229.6212940498472,,,228.71857071876525,,,210.54106333971023
2019-12-31,DIS,143.67,144.77,143.26,144.63,5662900,0.0,,,,,,,,,,,,,,,
2020-01-02,DIS,145.29,148.2,145.1,148.2,9502100,0.0,,,,,,,,,,,,,,,
2020-01-03,DIS,146.4,147.9,146.05,146.5,7320200,0.0,,100.0,,,,,,,,,,,,,
2020-01-06,DIS,145.54,146.03,144.31,145.65,8262500,0.0,,96.7105263157895,,,,,,,,,,,,,
2020-01-07,DIS,145.99,146.87,145.42,145.7,6906500,0.0,,95.03578850150083,,,,,,,,,,,,,
2020-01-08,DIS,145.49,146.13,144.82,145.4,6984200,0.5,,95.04120057796132,,,,,,,,,,,,,
2020-01-09,DIS,146.47,146.63,144.61,144.83,6664200,-0.5,,94.37973556581261,,,,,,,,,,,,,
2020-01-10,DIS,145.3,145.5,144.26,144.62,5152500,0.0,,93.06123416449076,,,,,,,,,,,,,
2020-01-13,DIS,144.75,144.75,143.36,143.88,9921300,0.0,,92.55085850561805,,,,,,,,,,,,,
2020-01-14,DIS,143.41,146.72,142.29,145.2,14839100,0.0,,90.67337311506238,0.009546639052476559,,,,,,,,,,,,
2020-01-15,DIS,145.71,145.71,143.93,144.32,6818200,-1.0,145.46099999999998,91.02147513177705,0.010026570179928902,,,,,,,,,,,,
2020-01-16,DIS,145.09,145.43,144.44,145.12,6948400,0.0,145.43,88.65788977487775,0.010236962175991366,,,,,,,,,,,,
2020-01-17,DIS,145.54,145.64,144.01,144.33,10355300,-0.2,145.122,88.93768731332798,0.005977191172277541,,,,,,,,,,,,
2020-01-21,DIS,144.24,144.59,143.01,143.56,9250200,0.0,144.90500000000003,86.67540787844385,0.005175322937229801,,,,,,,,,,,,
2020-01-22,DIS,144.45,144.79,143.54,144.01,7550000,0.0,144.696,84.43257302157737,0.005133917866355043,,,,,,,,,,,,
2020-01-23,DIS,143.6,143.61,140.65,142.2,11082000,0.0,144.527,84.68078510694018,0.005313917198169341,,,,,,,,,,,,
2020-01-24,DIS,141.4,142.25,139.2,140.08,13076300,0.0,144.20700000000002,79.2362678117797,0.006434125962286692,,,,,,,,,,,,
2020-01-27,DIS,135.86,137.73,135.0,135.9,12831800,0.0,143.732,73.32038261000223,0.007593579199693749,,,,,,,,,,,,
2020-01-28,DIS,136.5,138.93,135.86,138.37,10390000,0.0,142.85999999999999,63.33145557823308,0.01125037614846235,,,,,,,,,,,,
2020-01-29,DIS,138.6,138.68,135.79,136.06,9382700,0.0,142.309,66.2431137851328,0.01364292699872565,,,,,,,,,,,,
2020-01-30,DIS,135.09,137.85,134.83,137.81,11847300,0.0,141.395,61.36090103788914,0.013356267701562126,,,,,,,,,,,,
2020-01-31,DIS,138.4,138.67,137.06,138.31,12379100,0.0,140.744,63.541918133895585,0.01468409409609451,,,,,,,,,,,,
2020-02-03,DIS,139.79,141.82,139.75,141.32,12639900,0.0,140.06300000000002,64.16118928382973,0.014550329072232498,,,,,,,,,,,,
2020-02-04,DIS,145.49,145.59,143.25,144.73,23519700,0.222222,139.762,67.69994077537076,0.016769878766836627,,,,,,,,,,,,
2020-02-05,DIS,146.6,147.3,138.57,141.37,27824100,0.333333,139.879,71.15686631794449,0.018602885176417533,,,,,,,,,,,,
2020-02-06,DIS,141.92,143.95,141.22,142.7,9504600,0.0,139.61499999999998,63.933146280000486,0.020070238510269837,,,,,,,,,,,,
2020-02-07,DIS,141.89,141.99,140.12,141.02,10948900,0.0,139.665,65.42189324779139,0.019946712059548996,,,,,,,,,,,,
2020-02-10,DIS,141.03,142.59,140.46,142.59,8162100,0.0,139.759,61.96051911873169,0.019700161350759266,,,,,,,,,,,,
2020-02-11,DIS,142.85,142.99,140.46,141.01,10790100,0.0,140.42800000000003,63.87431292650139,0.01663102665605737,,,,,,,,,,,,
2020-02-12,DIS,141.34,142.22,140.87,141.85,8168200,-1.0,140.692,60.58757704243372,0.016617648283783305,,,,,,,,,,,,
2020-02-13,DIS,141.17,141.9,140.82,140.9,7543100,0.0,141.27100000000002,61.70988152463848,0.015273294093319909,,,,,,,,,,,,
2020-02-14,DIS,141.1,141.28,139.13,139.54,9110500,0.0,141.58,59.65158888400841,0.015304678674128406,,,,,,,,,,,,
2020-02-18,DIS,139.02,139.66,138.1,139.14,8214900,0.0,141.703,56.748341084994784,0.015748803453486365,,,,,,,,,,,,
2020-02-19,DIS,139.63,141.87,139.23,141.3,7080900,0.0,141.48499999999999,55.89112706945508,0.013965370472656263,,,,,,,,,,,,
2020-02-20,DIS,141.63,141.63,138.85,140.37,5981700,0.0,141.142,59.436249054693874,0.012389080466705487,,,,,,,,,,,,
2020-02-21,DIS,139.86,139.88,138.58,138.97,7725800,-1.0,141.042,57.31135009996969,0.010195206719109753,,,,,,,,,,,,
2020-02-24,DIS,132.9,134.44,131.21,133.01,19336500,0.0,140.669,54.18679175977272,0.009906128097273868,,,,,,,,,,,,
2020-02-25,DIS,133.75,133.94,127.98,128.19,21032500,0.0,139.868,43.39548590774263,0.016073448901085113,,,,,,,,,,,,
2020-02-26,DIS,126.12,128.37,122.13,123.36,31195900,-0.5,138.428,37.00912594699693,0.017476405424982015,,,,,,,,,,,,
2020-02-27,DIS,119.81,122.9,117.92,118.04,30827500,-1.0,136.66299999999998,31.959370259988532,0.019490996843230513,,,,,,,,,,,,
2020-02-28,DIS,114.51,118.31,113.21,117.65,35389900,0.2,134.28199999999998,27.52689350982797,0.02031867593645375,,,,,,,,,,,,
2020-03-02,DIS,119.13,119.98,116.03,119.98,21775900,0.0,131.957,27.2302626831914,0.02055568652884271,,,,,,,,,,,,
2020-03-03,DIS,121.15,121.78,115.15,116.45,19529700,0.0,130.001,31.92590990799063,0.0237032604306717,,,,,,,,,,,,
2020-03-04,DIS,118.96,119.24,115.48,119.18,13842100,0.5,127.73200000000001,28.898937021793884,0.023713672006909606,,,,,,,,,,,,
2020-03-05,DIS,116.86,116.96,112.11,113.98,22397200,0.0,125.51999999999998,34.07795129423748,0.025030634135730975,,,,,,,,,,,,
2020-03-06,DIS,110.76,115.87,110.32,115.27,22899600,-0.1,122.881,29.667739987217274,0.02610266660083368,,,,,,,,,,,,
2020-03-09,DIS,108.69,110.43,104.28,104.35,26233600,0.0,120.511,32.00658979680601,0.02784861902926392,,,,,,,,,,,,
2020-03-10,DIS,108.1,111.58,102.43,111.46,24083700,-0.166667,117.64500000000001,24.590023850731086,0.03645700843886163,,,,,,,,,,,,
2020-03-11,DIS,108.42,108.9,102.86,105.51,24771300,0.0,115.97200000000001,35.08369471866675,0.04604061266063893,,,,,,,,,,,,
2020-03-12,DIS,97.62,100.0,91.64,91.81,40392900,-0.166667,114.18700000000001,31.19189100564408,0.0472313746367876,,,,,,,,,,,,
2020-03-13,DIS,100.78,102.87,92.25,102.52,40960100,-0.0869565,111.56400000000001,24.489953302961766,0.059453178171416286,,,,,,,,,,,,
2020-03-16,DIS,91.8,98.28,90.0,95.01,35379500,-0.666667,110.051,36.00659887911474,0.07418237648194602,,,,,,,,,,,,
2020-03-17,DIS,95.8,97.46,91.15,93.53,27526200,-0.142857,107.554,32.3048826718142,0.07568722105804554,,,,,,,,,,,,
2020-03-18,DIS,87.59,89.34,79.07,88.8,43592500,-0.2,105.26200000000001,31.618529430879917,0.07563192252185849,,,,,,,,,,,,
2020-03-19,DIS,88.0,97.4,85.11,94.93,30866800,-0.111111,102.224,29.47423364863684,0.07462220966165208,,,,,,,,,,,,
2020-03-20,DIS,95.99,96.99,85.84,85.98,31957800,-0.666667,100.31899999999999,35.543961147014784,0.08005363224927001,,,,,,,,,,,,
2020-03-23,DIS,84.49,87.28,81.09,85.76,32246600,0.0,97.39,31.326431966035344,0.08307148761732187,,,,,,,,,,,,
2020-03-24,DIS,92.33,99.17,91.8,98.12,32538100,-0.333333,95.53099999999999,31.228840688848138,0.07961240488618683,,,,,,,,,,,,
